address_id,customer_id,address_type,street_address,city,postal_code,country_id
473,237,SHIPPING,220 Shipping Way,Phoenix,23579,DE
474,237,BILLING,867 Billing Ave,Berlin,36493,JP
475,238,SHIPPING,150 Shipping Way,Paris,22482,DE
476,238,BILLING,827 Billing Ave,Tokyo,26852,DE
477,239,SHIPPING,274 Shipping Way,Los Angeles,56373,CA
478,239,BILLING,538 Billing Ave,Houston,23109,CA
479,240,SHIPPING,280 Shipping Way,Houston,29308,US
480,240,BILLING,415 Billing Ave,Toronto,89247,US
481,241,SHIPPING,281 Shipping Way,Tokyo,49878,CA
482,241,BILLING,295 Billing Ave,Tokyo,25163,JP
483,242,SHIPPING,801 Shipping Way,Paris,39231,CA
484,242,BILLING,811 Billing Ave,Los Angeles,38910,US
485,243,SHIPPING,427 Shipping Way,Berlin,61391,CA
486,243,BILLING,461 Billing Ave,Phoenix,29630,US
487,244,SHIPPING,813 Shipping Way,Toronto,21112,JP
488,244,BILLING,397 Billing Ave,Toronto,96356,UK
489,245,SHIPPING,688 Shipping Way,Paris,49643,JP
490,245,BILLING,322 Billing Ave,New York,38303,DE
491,246,SHIPPING,581 Shipping Way,Tokyo,71873,JP
492,246,BILLING,681 Billing Ave,London,51723,JP
493,247,SHIPPING,154 Shipping Way,Chicago,27129,CA
494,247,BILLING,103 Billing Ave,Toronto,84818,CA
495,248,SHIPPING,948 Shipping Way,Chicago,28477,UK
496,248,BILLING,907 Billing Ave,New York,12256,US
497,249,SHIPPING,553 Shipping Way,London,91109,DE
498,249,BILLING,334 Billing Ave,Berlin,73626,JP
499,250,SHIPPING,285 Shipping Way,Toronto,34090,JP
500,250,BILLING,951 Billing Ave,Houston,10821,JP
501,251,SHIPPING,329 Shipping Way,Toronto,40711,UK
502,251,BILLING,681 Billing Ave,New York,77279,CA
503,252,SHIPPING,975 Shipping Way,Houston,20363,JP
504,252,BILLING,70 Billing Ave,Tokyo,77397,JP
505,253,SHIPPING,780 Shipping Way,Toronto,64374,CA
506,253,BILLING,634 Billing Ave,London,69832,JP
507,254,SHIPPING,873 Shipping Way,Tokyo,49087,UK
508,254,BILLING,817 Billing Ave,New York,62907,UK
509,255,SHIPPING,107 Shipping Way,Houston,42898,DE
510,255,BILLING,120 Billing Ave,Chicago,47447,US
511,256,SHIPPING,956 Shipping Way,Tokyo,42683,DE
512,256,BILLING,521 Billing Ave,Tokyo,87354,DE
513,257,SHIPPING,954 Shipping Way,Toronto,99195,US
514,257,BILLING,696 Billing Ave,Paris,10970,JP
515,258,SHIPPING,156 Shipping Way,London,51885,JP
516,258,BILLING,391 Billing Ave,Toronto,17048,CA
517,259,SHIPPING,27 Shipping Way,Los Angeles,14187,US
518,259,BILLING,560 Billing Ave,London,70815,US
519,260,SHIPPING,548 Shipping Way,London,44838,DE
520,260,BILLING,446 Billing Ave,Tokyo,76289,US
521,261,SHIPPING,235 Shipping Way,Tokyo,11474,US
522,261,BILLING,761 Billing Ave,Phoenix,34700,CA
523,262,SHIPPING,43 Shipping Way,Los Angeles,45539,JP
524,262,BILLING,175 Billing Ave,Berlin,12905,US
525,263,SHIPPING,503 Shipping Way,Berlin,76059,CA
526,263,BILLING,371 Billing Ave,Tokyo,76098,CA
527,264,SHIPPING,392 Shipping Way,London,51953,JP
528,264,BILLING,659 Billing Ave,Los Angeles,65336,US
529,265,SHIPPING,346 Shipping Way,New York,88653,JP
530,265,BILLING,469 Billing Ave,London,68100,DE
531,266,SHIPPING,217 Shipping Way,Berlin,88012,US
532,266,BILLING,123 Billing Ave,Chicago,79141,JP
533,267,SHIPPING,896 Shipping Way,New York,87456,UK
534,267,BILLING,251 Billing Ave,Paris,37243,JP
535,268,SHIPPING,18 Shipping Way,Paris,88738,DE
536,268,BILLING,17 Billing Ave,Tokyo,69281,JP
537,269,SHIPPING,335 Shipping Way,London,71103,US
538,269,BILLING,273 Billing Ave,Los Angeles,96332,DE
539,270,SHIPPING,612 Shipping Way,Los Angeles,91089,CA
540,270,BILLING,991 Billing Ave,Chicago,43981,CA
541,271,SHIPPING,457 Shipping Way,Toronto,92582,UK
542,271,BILLING,555 Billing Ave,Berlin,36598,CA
543,272,SHIPPING,210 Shipping Way,New York,25327,US
544,272,BILLING,672 Billing Ave,Paris,79178,UK
545,273,SHIPPING,42 Shipping Way,Tokyo,86322,UK
546,273,BILLING,742 Billing Ave,Chicago,45867,JP
547,274,SHIPPING,488 Shipping Way,Berlin,60887,DE
548,274,BILLING,105 Billing Ave,Houston,64839,US
549,275,SHIPPING,83 Shipping Way,Tokyo,79101,CA
550,275,BILLING,26 Billing Ave,Paris,29931,US
551,276,SHIPPING,373 Shipping Way,Paris,96246,DE
552,276,BILLING,657 Billing Ave,Tokyo,27216,UK
553,277,SHIPPING,784 Shipping Way,Los Angeles,10228,DE
554,277,BILLING,147 Billing Ave,Houston,18227,UK
555,278,SHIPPING,101 Shipping Way,London,60777,CA
556,278,BILLING,218 Billing Ave,Tokyo,21790,CA
557,279,SHIPPING,40 Shipping Way,Toronto,35617,DE
558,279,BILLING,909 Billing Ave,Berlin,30964,US
559,280,SHIPPING,481 Shipping Way,Los Angeles,54482,CA
560,280,BILLING,736 Billing Ave,Paris,58007,UK
561,281,SHIPPING,914 Shipping Way,Houston,50958,UK
562,281,BILLING,88 Billing Ave,London,78849,CA
563,282,SHIPPING,786 Shipping Way,New York,89881,US
564,282,BILLING,544 Billing Ave,New York,81389,JP
565,283,SHIPPING,110 Shipping Way,Toronto,62675,UK
566,283,BILLING,590 Billing Ave,Chicago,93266,US
567,284,SHIPPING,734 Shipping Way,Tokyo,19898,US
568,284,BILLING,58 Billing Ave,Toronto,60297,CA
569,285,SHIPPING,429 Shipping Way,London,62609,US
570,285,BILLING,43 Billing Ave,New York,75221,JP
571,286,SHIPPING,847 Shipping Way,Tokyo,62427,DE
572,286,BILLING,345 Billing Ave,Tokyo,40110,CA
573,287,SHIPPING,904 Shipping Way,Tokyo,84599,JP
574,287,BILLING,288 Billing Ave,Toronto,97999,UK
575,288,SHIPPING,577 Shipping Way,London,55546,US
576,288,BILLING,253 Billing Ave,Tokyo,24712,CA
577,289,SHIPPING,296 Shipping Way,Houston,11777,DE
578,289,BILLING,727 Billing Ave,Tokyo,67072,CA
579,290,SHIPPING,200 Shipping Way,New York,99855,JP
580,290,BILLING,137 Billing Ave,New York,69901,JP
581,291,SHIPPING,976 Shipping Way,Paris,94642,DE
582,291,BILLING,610 Billing Ave,London,66242,DE
583,292,SHIPPING,436 Shipping Way,London,86805,CA
584,292,BILLING,313 Billing Ave,Paris,48013,UK
585,293,SHIPPING,96 Shipping Way,Tokyo,88904,CA
586,293,BILLING,453 Billing Ave,Houston,11992,DE
587,294,SHIPPING,383 Shipping Way,Houston,60306,DE
588,294,BILLING,973 Billing Ave,Berlin,82095,DE
589,295,SHIPPING,794 Shipping Way,Berlin,91201,US
590,295,BILLING,517 Billing Ave,Toronto,95778,UK
591,296,SHIPPING,609 Shipping Way,Phoenix,90828,CA
592,296,BILLING,170 Billing Ave,Phoenix,72220,JP
593,297,SHIPPING,574 Shipping Way,Toronto,43049,CA
594,297,BILLING,347 Billing Ave,London,88569,UK
595,298,SHIPPING,697 Shipping Way,Phoenix,43610,JP
596,298,BILLING,975 Billing Ave,Tokyo,69609,UK
597,299,SHIPPING,638 Shipping Way,Chicago,82546,US
598,299,BILLING,138 Billing Ave,Chicago,27626,US
599,300,SHIPPING,702 Shipping Way,Berlin,48833,JP
600,300,BILLING,786 Billing Ave,Houston,45799,DE
601,301,SHIPPING,915 Shipping Way,Los Angeles,87646,UK
602,301,BILLING,104 Billing Ave,Paris,86545,US
603,302,SHIPPING,892 Shipping Way,Toronto,91427,UK
604,302,BILLING,612 Billing Ave,Toronto,51547,CA
605,303,SHIPPING,472 Shipping Way,Berlin,91052,US
606,303,BILLING,507 Billing Ave,Toronto,15375,US
607,304,SHIPPING,830 Shipping Way,Tokyo,18357,CA
608,304,BILLING,379 Billing Ave,Houston,93188,DE
609,305,SHIPPING,77 Shipping Way,Tokyo,33258,DE
610,305,BILLING,844 Billing Ave,Chicago,87789,JP
611,306,SHIPPING,81 Shipping Way,Paris,89396,DE
612,306,BILLING,410 Billing Ave,Phoenix,11095,US
613,307,SHIPPING,901 Shipping Way,Los Angeles,81172,UK
614,307,BILLING,245 Billing Ave,Paris,41162,US
615,308,SHIPPING,108 Shipping Way,Paris,69519,DE
616,308,BILLING,375 Billing Ave,Chicago,90890,DE
617,309,SHIPPING,992 Shipping Way,Los Angeles,15400,CA
618,309,BILLING,606 Billing Ave,New York,42234,CA
619,310,SHIPPING,41 Shipping Way,Tokyo,54831,US
620,310,BILLING,45 Billing Ave,Houston,26628,JP
621,311,SHIPPING,509 Shipping Way,New York,86146,JP
622,311,BILLING,182 Billing Ave,Chicago,41208,DE
623,312,SHIPPING,452 Shipping Way,Chicago,12597,US
624,312,BILLING,776 Billing Ave,Houston,58633,UK
625,313,SHIPPING,445 Shipping Way,Paris,48039,CA
626,313,BILLING,482 Billing Ave,Phoenix,83900,CA
627,314,SHIPPING,906 Shipping Way,Berlin,14659,JP
628,314,BILLING,661 Billing Ave,Tokyo,34697,CA
629,315,SHIPPING,880 Shipping Way,Paris,41416,CA
630,315,BILLING,293 Billing Ave,New York,75103,UK
631,316,SHIPPING,294 Shipping Way,Los Angeles,40842,US
632,316,BILLING,793 Billing Ave,Toronto,96641,UK
633,317,SHIPPING,887 Shipping Way,Tokyo,95730,UK
634,317,BILLING,234 Billing Ave,Paris,15965,JP
635,318,SHIPPING,250 Shipping Way,Chicago,74206,UK
636,318,BILLING,551 Billing Ave,New York,14305,DE
637,319,SHIPPING,361 Shipping Way,Toronto,73706,CA
638,319,BILLING,903 Billing Ave,Phoenix,68836,UK
639,320,SHIPPING,162 Shipping Way,Toronto,51487,UK
640,320,BILLING,669 Billing Ave,London,12583,JP
641,321,SHIPPING,934 Shipping Way,Berlin,81323,US
642,321,BILLING,950 Billing Ave,Chicago,49625,DE
643,322,SHIPPING,257 Shipping Way,Toronto,47028,US
644,322,BILLING,35 Billing Ave,Chicago,33032,DE
645,323,SHIPPING,959 Shipping Way,New York,37641,JP
646,323,BILLING,127 Billing Ave,Phoenix,31269,UK
647,324,SHIPPING,901 Shipping Way,Houston,40219,CA
648,324,BILLING,572 Billing Ave,Toronto,20407,CA
649,325,SHIPPING,851 Shipping Way,Tokyo,11878,UK
650,325,BILLING,923 Billing Ave,Paris,25257,US
651,326,SHIPPING,181 Shipping Way,Paris,69682,UK
652,326,BILLING,185 Billing Ave,London,84597,CA
653,327,SHIPPING,721 Shipping Way,London,92830,JP
654,327,BILLING,482 Billing Ave,Chicago,85097,US
655,328,SHIPPING,68 Shipping Way,Los Angeles,31581,UK
656,328,BILLING,281 Billing Ave,Houston,96503,UK
657,329,SHIPPING,815 Shipping Way,New York,28220,JP
658,329,BILLING,991 Billing Ave,London,49280,UK
659,330,SHIPPING,937 Shipping Way,Chicago,36550,DE
660,330,BILLING,66 Billing Ave,Los Angeles,55974,US
661,331,SHIPPING,950 Shipping Way,Phoenix,48304,JP
662,331,BILLING,56 Billing Ave,London,93168,US
663,332,SHIPPING,327 Shipping Way,Tokyo,79487,US
664,332,BILLING,287 Billing Ave,Phoenix,26977,UK
665,333,SHIPPING,155 Shipping Way,New York,76046,UK
666,333,BILLING,940 Billing Ave,Berlin,19334,CA
667,334,SHIPPING,12 Shipping Way,London,87957,US
668,334,BILLING,851 Billing Ave,Tokyo,52085,UK
669,335,SHIPPING,993 Shipping Way,Berlin,28537,UK
670,335,BILLING,142 Billing Ave,Houston,47649,JP
671,336,SHIPPING,881 Shipping Way,Chicago,80120,UK
672,336,BILLING,932 Billing Ave,Houston,61799,UK
673,337,SHIPPING,323 Shipping Way,Berlin,45807,JP
674,337,BILLING,729 Billing Ave,Tokyo,20293,JP
675,338,SHIPPING,566 Shipping Way,Phoenix,67989,DE
676,338,BILLING,179 Billing Ave,Houston,88791,UK
677,339,SHIPPING,559 Shipping Way,Berlin,20251,JP
678,339,BILLING,310 Billing Ave,Berlin,14080,CA
679,340,SHIPPING,312 Shipping Way,Chicago,57598,JP
680,340,BILLING,102 Billing Ave,New York,40163,DE
681,341,SHIPPING,924 Shipping Way,Tokyo,17238,UK
682,341,BILLING,257 Billing Ave,Chicago,83914,UK
683,342,SHIPPING,14 Shipping Way,Tokyo,75018,JP
684,342,BILLING,106 Billing Ave,London,10810,JP
685,343,SHIPPING,307 Shipping Way,Chicago,39621,CA
686,343,BILLING,429 Billing Ave,Tokyo,48497,JP
687,344,SHIPPING,393 Shipping Way,Berlin,92292,UK
688,344,BILLING,567 Billing Ave,Toronto,61499,UK
689,345,SHIPPING,922 Shipping Way,Tokyo,92229,CA
690,345,BILLING,570 Billing Ave,Los Angeles,11627,US
691,346,SHIPPING,635 Shipping Way,Los Angeles,40935,UK
692,346,BILLING,472 Billing Ave,Houston,53376,UK
693,347,SHIPPING,562 Shipping Way,Toronto,52263,US
694,347,BILLING,257 Billing Ave,Toronto,42229,UK
695,348,SHIPPING,669 Shipping Way,Chicago,46498,DE
696,348,BILLING,920 Billing Ave,London,69279,US
697,349,SHIPPING,286 Shipping Way,Tokyo,79190,DE
698,349,BILLING,16 Billing Ave,Berlin,80438,JP
699,350,SHIPPING,373 Shipping Way,Los Angeles,38457,US
700,350,BILLING,970 Billing Ave,Chicago,61237,CA
701,351,SHIPPING,816 Shipping Way,Tokyo,12481,CA
702,351,BILLING,71 Billing Ave,Houston,37880,CA
703,352,SHIPPING,714 Shipping Way,Phoenix,22883,JP
704,352,BILLING,417 Billing Ave,Berlin,54804,UK
705,353,SHIPPING,637 Shipping Way,Toronto,92982,US
706,353,BILLING,365 Billing Ave,New York,14899,DE
707,354,SHIPPING,673 Shipping Way,Houston,36590,DE
708,354,BILLING,703 Billing Ave,Toronto,95564,JP
709,355,SHIPPING,892 Shipping Way,London,51100,JP
710,355,BILLING,76 Billing Ave,Phoenix,64398,CA
711,356,SHIPPING,750 Shipping Way,Los Angeles,63097,DE
712,356,BILLING,91 Billing Ave,Houston,16356,DE
713,357,SHIPPING,637 Shipping Way,London,63277,CA
714,357,BILLING,732 Billing Ave,Chicago,71156,CA
715,358,SHIPPING,811 Shipping Way,New York,72197,JP
716,358,BILLING,446 Billing Ave,Tokyo,58210,UK
717,359,SHIPPING,410 Shipping Way,Paris,74670,US
718,359,BILLING,313 Billing Ave,Berlin,44726,DE
719,360,SHIPPING,611 Shipping Way,New York,94474,JP
720,360,BILLING,80 Billing Ave,Los Angeles,70404,DE
721,361,SHIPPING,165 Shipping Way,Phoenix,24067,JP
722,361,BILLING,941 Billing Ave,Chicago,96620,UK
723,362,SHIPPING,899 Shipping Way,Toronto,79568,US
724,362,BILLING,748 Billing Ave,Paris,72567,DE
725,363,SHIPPING,79 Shipping Way,New York,97374,DE
726,363,BILLING,391 Billing Ave,Berlin,30290,DE
727,364,SHIPPING,843 Shipping Way,Berlin,29093,US
728,364,BILLING,903 Billing Ave,New York,31930,US
729,365,SHIPPING,131 Shipping Way,Los Angeles,39676,US
730,365,BILLING,125 Billing Ave,Los Angeles,55177,JP
731,366,SHIPPING,252 Shipping Way,Chicago,32141,CA
732,366,BILLING,141 Billing Ave,Chicago,42311,DE
733,367,SHIPPING,933 Shipping Way,Houston,27375,JP
734,367,BILLING,810 Billing Ave,Tokyo,47465,DE
735,368,SHIPPING,668 Shipping Way,Paris,53744,UK
736,368,BILLING,851 Billing Ave,Paris,15246,CA
737,369,SHIPPING,902 Shipping Way,Phoenix,70584,CA
738,369,BILLING,927 Billing Ave,London,92190,JP
739,370,SHIPPING,902 Shipping Way,Berlin,88749,UK
740,370,BILLING,698 Billing Ave,Phoenix,22864,DE
741,371,SHIPPING,298 Shipping Way,New York,99717,UK
742,371,BILLING,219 Billing Ave,London,41045,UK
743,372,SHIPPING,221 Shipping Way,Phoenix,55745,JP
744,372,BILLING,235 Billing Ave,Tokyo,75879,JP
745,373,SHIPPING,604 Shipping Way,New York,28175,JP
746,373,BILLING,52 Billing Ave,London,38994,US
747,374,SHIPPING,240 Shipping Way,Houston,80001,UK
748,374,BILLING,458 Billing Ave,Paris,91796,DE
749,375,SHIPPING,598 Shipping Way,London,85606,JP
750,375,BILLING,907 Billing Ave,London,29086,UK
751,376,SHIPPING,433 Shipping Way,Paris,75672,DE
752,376,BILLING,232 Billing Ave,Toronto,78309,UK
753,377,SHIPPING,405 Shipping Way,Paris,15024,CA
754,377,BILLING,235 Billing Ave,Houston,27256,US
755,378,SHIPPING,550 Shipping Way,Berlin,96137,JP
756,378,BILLING,267 Billing Ave,Paris,28446,JP
757,379,SHIPPING,322 Shipping Way,Houston,55517,UK
758,379,BILLING,233 Billing Ave,New York,34000,US
759,380,SHIPPING,593 Shipping Way,Chicago,53767,US
760,380,BILLING,866 Billing Ave,Paris,82521,US
761,381,SHIPPING,94 Shipping Way,Paris,16409,US
762,381,BILLING,389 Billing Ave,Tokyo,29652,JP
763,382,SHIPPING,216 Shipping Way,Chicago,64911,UK
764,382,BILLING,656 Billing Ave,Paris,62333,DE
765,383,SHIPPING,867 Shipping Way,London,40753,DE
766,383,BILLING,843 Billing Ave,London,50725,CA
767,384,SHIPPING,491 Shipping Way,Paris,45169,CA
768,384,BILLING,966 Billing Ave,Tokyo,87770,DE
769,385,SHIPPING,385 Shipping Way,Chicago,86127,UK
770,385,BILLING,154 Billing Ave,Tokyo,98118,CA
771,386,SHIPPING,319 Shipping Way,Paris,15418,UK
772,386,BILLING,956 Billing Ave,New York,38272,JP
773,387,SHIPPING,711 Shipping Way,Paris,12776,US
774,387,BILLING,176 Billing Ave,New York,14815,UK
775,388,SHIPPING,675 Shipping Way,Berlin,27967,UK
776,388,BILLING,557 Billing Ave,Paris,77721,UK
777,389,SHIPPING,282 Shipping Way,Tokyo,22085,CA
778,389,BILLING,970 Billing Ave,Houston,85825,US
779,390,SHIPPING,768 Shipping Way,New York,99566,CA
780,390,BILLING,875 Billing Ave,Phoenix,80835,DE
781,391,SHIPPING,826 Shipping Way,Paris,96501,JP
782,391,BILLING,251 Billing Ave,Berlin,95703,CA
783,392,SHIPPING,825 Shipping Way,Houston,39899,US
784,392,BILLING,395 Billing Ave,Berlin,48387,UK
785,393,SHIPPING,997 Shipping Way,New York,45797,CA
786,393,BILLING,62 Billing Ave,Toronto,24268,US
787,394,SHIPPING,24 Shipping Way,Los Angeles,55258,US
788,394,BILLING,635 Billing Ave,London,46071,CA
789,395,SHIPPING,467 Shipping Way,Los Angeles,50403,UK
790,395,BILLING,767 Billing Ave,Chicago,24342,CA
791,396,SHIPPING,560 Shipping Way,Paris,30650,CA
792,396,BILLING,524 Billing Ave,New York,13612,US
793,397,SHIPPING,599 Shipping Way,Los Angeles,19589,UK
794,397,BILLING,177 Billing Ave,Phoenix,80979,US
795,398,SHIPPING,801 Shipping Way,Berlin,40796,JP
796,398,BILLING,622 Billing Ave,New York,97223,DE
797,399,SHIPPING,842 Shipping Way,Toronto,98564,CA
798,399,BILLING,923 Billing Ave,Los Angeles,91846,US
799,400,SHIPPING,887 Shipping Way,Los Angeles,90905,UK
800,400,BILLING,398 Billing Ave,Berlin,23968,UK
801,401,SHIPPING,728 Shipping Way,Houston,47571,JP
802,401,BILLING,214 Billing Ave,Phoenix,64952,US
803,402,SHIPPING,625 Shipping Way,Houston,35172,CA
804,402,BILLING,383 Billing Ave,New York,52437,UK
805,403,SHIPPING,75 Shipping Way,Los Angeles,57562,DE
806,403,BILLING,199 Billing Ave,Chicago,36928,JP
807,404,SHIPPING,782 Shipping Way,Phoenix,25692,US
808,404,BILLING,490 Billing Ave,Phoenix,69332,CA
809,405,SHIPPING,87 Shipping Way,Toronto,34593,JP
810,405,BILLING,90 Billing Ave,Paris,10711,US
811,406,SHIPPING,215 Shipping Way,Tokyo,79950,UK
812,406,BILLING,842 Billing Ave,New York,88832,CA
813,407,SHIPPING,310 Shipping Way,Tokyo,32378,JP
814,407,BILLING,120 Billing Ave,Los Angeles,16442,DE
815,408,SHIPPING,520 Shipping Way,Chicago,74716,JP
816,408,BILLING,683 Billing Ave,Paris,74187,DE
817,409,SHIPPING,340 Shipping Way,Tokyo,99435,DE
818,409,BILLING,816 Billing Ave,London,16945,UK
819,410,SHIPPING,191 Shipping Way,Paris,86559,US
820,410,BILLING,510 Billing Ave,Houston,49343,US
821,411,SHIPPING,998 Shipping Way,Tokyo,62774,CA
822,411,BILLING,931 Billing Ave,New York,45350,UK
823,412,SHIPPING,188 Shipping Way,London,68779,JP
824,412,BILLING,680 Billing Ave,Berlin,35960,CA
825,413,SHIPPING,278 Shipping Way,Los Angeles,62799,JP
826,413,BILLING,357 Billing Ave,Toronto,23639,US
827,414,SHIPPING,765 Shipping Way,Tokyo,83661,CA
828,414,BILLING,911 Billing Ave,London,69481,US
829,415,SHIPPING,478 Shipping Way,New York,90626,UK
830,415,BILLING,364 Billing Ave,Los Angeles,80253,UK
831,416,SHIPPING,969 Shipping Way,Berlin,30835,UK
832,416,BILLING,569 Billing Ave,London,27715,UK
833,417,SHIPPING,59 Shipping Way,London,18408,CA
834,417,BILLING,812 Billing Ave,London,96739,UK
835,418,SHIPPING,481 Shipping Way,Toronto,27595,DE
836,418,BILLING,918 Billing Ave,Houston,80157,UK
837,419,SHIPPING,978 Shipping Way,Berlin,46999,DE
838,419,BILLING,334 Billing Ave,Paris,86925,DE
839,420,SHIPPING,842 Shipping Way,Houston,31064,CA
840,420,BILLING,13 Billing Ave,Phoenix,17558,UK
841,421,SHIPPING,143 Shipping Way,Houston,18805,DE
842,421,BILLING,171 Billing Ave,Los Angeles,63182,US
843,422,SHIPPING,300 Shipping Way,Houston,75597,JP
844,422,BILLING,267 Billing Ave,London,54554,DE
845,423,SHIPPING,269 Shipping Way,Los Angeles,10968,CA
846,423,BILLING,145 Billing Ave,Chicago,46375,DE
847,424,SHIPPING,467 Shipping Way,Chicago,61813,CA
848,424,BILLING,416 Billing Ave,New York,97306,CA
849,425,SHIPPING,130 Shipping Way,Tokyo,14830,DE
850,425,BILLING,465 Billing Ave,Paris,26943,DE
851,426,SHIPPING,63 Shipping Way,Los Angeles,75622,JP
852,426,BILLING,128 Billing Ave,Chicago,37003,JP
853,427,SHIPPING,565 Shipping Way,Toronto,77847,UK
854,427,BILLING,223 Billing Ave,Paris,96173,JP
855,428,SHIPPING,643 Shipping Way,Toronto,71357,UK
856,428,BILLING,687 Billing Ave,Tokyo,19273,CA
857,429,SHIPPING,684 Shipping Way,Houston,93408,JP
858,429,BILLING,547 Billing Ave,Phoenix,27127,JP
859,430,SHIPPING,445 Shipping Way,Houston,39869,US
860,430,BILLING,54 Billing Ave,Chicago,30415,US
861,431,SHIPPING,188 Shipping Way,Houston,81508,UK
862,431,BILLING,662 Billing Ave,Los Angeles,31089,US
863,432,SHIPPING,52 Shipping Way,Los Angeles,17771,DE
864,432,BILLING,573 Billing Ave,Berlin,47534,CA
865,433,SHIPPING,895 Shipping Way,Toronto,77862,JP
866,433,BILLING,945 Billing Ave,Tokyo,40865,JP
867,434,SHIPPING,309 Shipping Way,London,50945,DE
868,434,BILLING,540 Billing Ave,Los Angeles,43091,UK
869,435,SHIPPING,751 Shipping Way,New York,83637,CA
870,435,BILLING,389 Billing Ave,Tokyo,54193,DE
871,436,SHIPPING,848 Shipping Way,Phoenix,91169,DE
872,436,BILLING,978 Billing Ave,Berlin,30806,CA
873,437,SHIPPING,210 Shipping Way,Paris,83509,JP
874,437,BILLING,291 Billing Ave,New York,24524,US
875,438,SHIPPING,601 Shipping Way,Tokyo,31464,US
876,438,BILLING,533 Billing Ave,New York,57098,DE
877,439,SHIPPING,449 Shipping Way,London,67414,US
878,439,BILLING,839 Billing Ave,Tokyo,13506,CA
879,440,SHIPPING,46 Shipping Way,Toronto,41893,UK
880,440,BILLING,166 Billing Ave,Tokyo,37002,JP
881,441,SHIPPING,591 Shipping Way,Houston,30230,JP
882,441,BILLING,88 Billing Ave,Los Angeles,99002,US
883,442,SHIPPING,401 Shipping Way,Houston,96093,US
884,442,BILLING,907 Billing Ave,Paris,86409,UK
885,443,SHIPPING,372 Shipping Way,Phoenix,93335,DE
886,443,BILLING,596 Billing Ave,Chicago,19767,JP
887,444,SHIPPING,63 Shipping Way,Los Angeles,92999,CA
888,444,BILLING,696 Billing Ave,Paris,51343,CA
889,445,SHIPPING,133 Shipping Way,London,77907,US
890,445,BILLING,873 Billing Ave,Berlin,55627,US
891,446,SHIPPING,924 Shipping Way,Berlin,11865,UK
892,446,BILLING,860 Billing Ave,Berlin,46053,CA
